sqrt_s_GeV,mode,t_GeV2,dt_min_GeV2,dt_max_GeV2,dsig_dt_mb_GeV2,err_stat_plus,err_stat_minus,err_sys_plus,err_sys_minus,err_total_plus,err_total_minus,paper_ins
7.62,pbarp,1.25,0.050000000000000044,0.050000000000000044,0.000951,9.8e-05,9.8e-05,0.0,0.0,9.8e-05,9.8e-05,ins191868
7.62,pbarp,1.35,0.050000000000000044,0.04999999999999982,0.000436,6.57e-05,6.57e-05,0.0,0.0,6.57e-05,6.57e-05,ins191868
7.62,pbarp,1.45,0.050000000000000044,0.050000000000000044,0.000146,3.91e-05,3.91e-05,0.0,0.0,3.91e-05,3.91e-05,ins191868
7.62,pbarp,1.55,0.050000000000000044,0.050000000000000044,3.7e-05,2.16e-05,2.16e-05,0.0,0.0,2.16e-05,2.16e-05,ins191868
7.62,pbarp,1.65,0.04999999999999982,0.050000000000000044,1.73e-05,1.53e-05,1.53e-05,0.0,0.0,1.53e-05,1.53e-05,ins191868
7.62,pbarp,1.75,0.050000000000000044,0.050000000000000044,1.83e-05,1.35e-05,1.35e-05,0.0,0.0,1.35e-05,1.35e-05,ins191868
7.62,pbarp,1.85,0.050000000000000044,0.04999999999999982,5.93e-05,1.95e-05,1.95e-05,0.0,0.0,1.95e-05,1.95e-05,ins191868
7.62,pbarp,1.95,0.050000000000000044,0.050000000000000044,9.03e-05,2.62e-05,2.62e-05,0.0,0.0,2.62e-05,2.62e-05,ins191868
7.62,pbarp,2.1,0.10000000000000009,0.10000000000000009,9.86e-05,1.85e-05,1.85e-05,0.0,0.0,1.85e-05,1.85e-05,ins191868
7.62,pbarp,2.3,0.09999999999999964,0.10000000000000009,9.13e-05,1.71e-05,1.71e-05,0.0,0.0,1.71e-05,1.71e-05,ins191868
7.62,pbarp,2.5,0.10000000000000009,0.10000000000000009,8.23e-05,1.6e-05,1.6e-05,0.0,0.0,1.6e-05,1.6e-05,ins191868
7.62,pbarp,2.7,0.10000000000000009,0.09999999999999964,5.61e-05,1.22e-05,1.22e-05,0.0,0.0,1.22e-05,1.22e-05,ins191868
7.62,pbarp,2.9,0.10000000000000009,0.10000000000000009,2.91e-05,9.91e-06,9.91e-06,0.0,0.0,9.91e-06,9.91e-06,ins191868
7.62,pbarp,3.2,0.20000000000000018,0.19999999999999973,2.19e-05,5.4e-06,5.4e-06,0.0,0.0,5.4e-06,5.4e-06,ins191868
7.62,pbarp,3.5999999999999996,0.19999999999999973,0.20000000000000018,6.54e-06,2.77e-06,2.77e-06,0.0,0.0,2.77e-06,2.77e-06,ins191868
7.62,pbarp,4.0,0.20000000000000018,0.20000000000000018,3.63e-06,1.92e-06,1.92e-06,0.0,0.0,1.92e-06,1.92e-06,ins191868
7.62,pbarp,4.6,0.39999999999999947,0.40000000000000036,5.85e-07,6.98e-07,6.98e-07,0.0,0.0,6.98e-07,6.98e-07,ins191868
7.62,pbarp,5.4,0.40000000000000036,0.39999999999999947,1.53e-06,9.6e-07,9.6e-07,0.0,0.0,9.6e-07,9.6e-07,ins191868
2.176,pp,0.00564,0.0,0.0,93.3,4.413836879632051,4.413836879632051,0.0,0.0,4.413836879632051,4.413836879632051,ins192453
2.176,pp,0.00624,0.0,0.0,87.5,4.002811511925087,4.002811511925087,0.0,0.0,4.002811511925087,4.002811511925087,ins192453
2.176,pp,0.00687,0.0,0.0,92.2,4.134045960073497,4.134045960073497,0.0,0.0,4.134045960073497,4.134045960073497,ins192453
2.176,pp,0.00752,0.0,0.0,91.7,4.04024207195559,4.04024207195559,0.0,0.0,4.04024207195559,4.04024207195559,ins192453
2.176,pp,0.00522,0.0,0.0,98.5,4.19176573772915,4.19176573772915,0.0,0.0,4.19176573772915,4.19176573772915,ins192453
2.176,pp,0.00896,0.0,0.0,91.6,3.6873057914960077,3.6873057914960077,0.0,0.0,3.6873057914960077,3.6873057914960077,ins192453
2.176,pp,0.00974,0.0,0.0,94.2,3.8870883704901797,3.8870883704901797,0.0,0.0,3.8870883704901797,3.8870883704901797,ins192453
2.176,pp,0.01055,0.0,0.0,87.1,3.469086911566212,3.469086911566212,0.0,0.0,3.469086911566212,3.469086911566212,ins192453
2.176,pp,0.01139,0.0,0.0,87.8,3.5627988997416065,3.5627988997416065,0.0,0.0,3.5627988997416065,3.5627988997416065,ins192453
2.176,pp,0.01226,0.0,0.0,98.1,5.093078047703569,5.093078047703569,0.0,0.0,5.093078047703569,5.093078047703569,ins192453
2.176,pp,0.01316,0.0,0.0,93.2,4.503831257940288,4.503831257940288,0.0,0.0,4.503831257940288,4.503831257940288,ins192453
2.176,pp,0.01409,0.0,0.0,97.0,4.808700448146048,4.808700448146048,0.0,0.0,4.808700448146048,4.808700448146048,ins192453
2.176,pp,0.01506,0.0,0.0,85.8,4.169491096045175,4.169491096045175,0.0,0.0,4.169491096045175,4.169491096045175,ins192453
2.176,pp,0.01606,0.0,0.0,88.2,4.5554029459533,4.5554029459533,0.0,0.0,4.5554029459533,4.5554029459533,ins192453
2.176,pp,0.01708,0.0,0.0,83.9,4.245666496558579,4.245666496558579,0.0,0.0,4.245666496558579,4.245666496558579,ins192453
2.176,pp,0.01814,0.0,0.0,86.7,4.451601509569337,4.451601509569337,0.0,0.0,4.451601509569337,4.451601509569337,ins192453
2.176,pp,0.01923,0.0,0.0,87.2,4.27218164407835,4.27218164407835,0.0,0.0,4.27218164407835,4.27218164407835,ins192453
2.176,pp,0.02036,0.0,0.0,85.7,4.168668372514177,4.168668372514177,0.0,0.0,4.168668372514177,4.168668372514177,ins192453
2.176,pp,0.02151,0.0,0.0,90.0,4.386342439892262,4.386342439892262,0.0,0.0,4.386342439892262,4.386342439892262,ins192453
2.176,pp,0.02269,0.0,0.0,93.3,4.323419479994972,4.323419479994972,0.0,0.0,4.323419479994972,4.323419479994972,ins192453
2.176,pp,0.0239,0.0,0.0,90.7,4.210771425760368,4.210771425760368,0.0,0.0,4.210771425760368,4.210771425760368,ins192453
2.176,pp,0.02515,0.0,0.0,87.4,4.092127075250719,4.092127075250719,0.0,0.0,4.092127075250719,4.092127075250719,ins192453
2.176,pp,0.02642,0.0,0.0,88.1,4.098126889201944,4.098126889201944,0.0,0.0,4.098126889201944,4.098126889201944,ins192453
2.176,pp,0.02773,0.0,0.0,87.2,4.000191995392221,4.000191995392221,0.0,0.0,4.000191995392221,4.000191995392221,ins192453
2.176,pp,0.02907,0.0,0.0,86.2,3.9915129963461227,3.9915129963461227,0.0,0.0,3.9915129963461227,3.9915129963461227,ins192453
2.218,pp,0.00538,0.0,0.0,116.9,3.9631103946269275,3.9631103946269275,0.0,0.0,3.9631103946269275,3.9631103946269275,ins192453
2.218,pp,0.00604,0.0,0.0,109.1,3.7095989001507963,3.7095989001507963,0.0,0.0,3.7095989001507963,3.7095989001507963,ins192453
2.218,pp,0.00672,0.0,0.0,113.2,3.6790890176781534,3.6790890176781534,0.0,0.0,3.6790890176781534,3.6790890176781534,ins192453
2.218,pp,0.00744,0.0,0.0,110.3,3.5646088144423365,3.5646088144423365,0.0,0.0,3.5646088144423365,3.5646088144423365,ins192453
2.218,pp,0.00818,0.0,0.0,106.9,3.3661616122818585,3.3661616122818585,0.0,0.0,3.3661616122818585,3.3661616122818585,ins192453
2.218,pp,0.00899,0.0,0.0,108.1,3.381455899461059,3.381455899461059,0.0,0.0,3.381455899461059,3.381455899461059,ins192453
2.218,pp,0.00985,0.0,0.0,107.8,3.3012627886916244,3.3012627886916244,0.0,0.0,3.3012627886916244,3.3012627886916244,ins192453
2.218,pp,0.01074,0.0,0.0,108.2,3.1579892336738578,3.1579892336738578,0.0,0.0,3.1579892336738578,3.1579892336738578,ins192453
2.218,pp,0.01167,0.0,0.0,112.3,3.2870223607392757,3.2870223607392757,0.0,0.0,3.2870223607392757,3.2870223607392757,ins192453
2.218,pp,0.01263,0.0,0.0,106.0,3.05522503262853,3.05522503262853,0.0,0.0,3.05522503262853,3.05522503262853,ins192453
2.218,pp,0.01364,0.0,0.0,104.2,3.030355754692838,3.030355754692838,0.0,0.0,3.030355754692838,3.030355754692838,ins192453
2.218,pp,0.01468,0.0,0.0,103.2,3.0166365376027655,3.0166365376027655,0.0,0.0,3.0166365376027655,3.0166365376027655,ins192453
2.218,pp,0.01576,0.0,0.0,105.5,3.048294605185004,3.048294605185004,0.0,0.0,3.048294605185004,3.048294605185004,ins192453
2.218,pp,0.01688,0.0,0.0,103.0,2.9417001886664114,2.9417001886664114,0.0,0.0,2.9417001886664114,2.9417001886664114,ins192453
2.218,pp,0.01803,0.0,0.0,107.2,3.071927082467942,3.071927082467942,0.0,0.0,3.071927082467942,3.071927082467942,ins192453
2.218,pp,0.01923,0.0,0.0,104.2,2.9585564047352553,2.9585564047352553,0.0,0.0,2.9585564047352553,2.9585564047352553,ins192453
2.218,pp,0.02046,0.0,0.0,103.5,2.878350221915325,2.878350221915325,0.0,0.0,2.878350221915325,2.878350221915325,ins192453
2.218,pp,0.02173,0.0,0.0,104.0,2.817161692200148,2.817161692200148,0.0,0.0,2.817161692200148,2.817161692200148,ins192453
2.218,pp,0.02303,0.0,0.0,100.8,2.7026387105937784,2.7026387105937784,0.0,0.0,2.7026387105937784,2.7026387105937784,ins192453
2.218,pp,0.02437,0.0,0.0,97.5,2.7225906780123963,2.7225906780123963,0.0,0.0,2.7225906780123963,2.7225906780123963,ins192453
2.218,pp,0.02575,0.0,0.0,100.8,2.7026387105937784,2.7026387105937784,0.0,0.0,2.7026387105937784,2.7026387105937784,ins192453
2.218,pp,0.02717,0.0,0.0,101.0,2.7056237728109944,2.7056237728109944,0.0,0.0,2.7056237728109944,2.7056237728109944,ins192453
2.218,pp,0.02862,0.0,0.0,97.5,2.65377090194312,2.65377090194312,0.0,0.0,2.65377090194312,2.65377090194312,ins192453
2.218,pp,0.03011,0.0,0.0,96.9,2.6449657842777476,2.6449657842777476,0.0,0.0,2.6449657842777476,2.6449657842777476,ins192453
2.218,pp,0.03163,0.0,0.0,96.9,2.6449657842777476,2.6449657842777476,0.0,0.0,2.6449657842777476,2.6449657842777476,ins192453
2.238,pp,0.00728,0.0,0.0,119.0,3.4517242068276546,3.4517242068276546,0.0,0.0,3.4517242068276546,3.4517242068276546,ins192453
2.238,pp,0.00806,0.0,0.0,117.2,3.354748276696778,3.354748276696778,0.0,0.0,3.354748276696778,3.354748276696778,ins192453
2.238,pp,0.0089,0.0,0.0,116.2,3.2001524963663845,3.2001524963663845,0.0,0.0,3.2001524963663845,3.2001524963663845,ins192453
2.238,pp,0.00978,0.0,0.0,113.7,3.2343586690408963,3.2343586690408963,0.0,0.0,3.2343586690408963,3.2343586690408963,ins192453
2.238,pp,0.01071,0.0,0.0,113.0,2.952558212804618,2.952558212804618,0.0,0.0,2.952558212804618,2.952558212804618,ins192453
2.238,pp,0.01168,0.0,0.0,115.8,2.93323302858808,2.93323302858808,0.0,0.0,2.93323302858808,2.93323302858808,ins192453
2.238,pp,0.01269,0.0,0.0,114.5,2.912747843531946,2.912747843531946,0.0,0.0,2.912747843531946,2.912747843531946,ins192453
2.238,pp,0.01374,0.0,0.0,111.4,2.8642597647559835,2.8642597647559835,0.0,0.0,2.8642597647559835,2.8642597647559835,ins192453
2.238,pp,0.01483,0.0,0.0,112.7,2.8845304643910423,2.8845304643910423,0.0,0.0,2.8845304643910423,2.8845304643910423,ins192453
2.238,pp,0.01597,0.0,0.0,112.5,2.8200177304407146,2.8200177304407146,0.0,0.0,2.8200177304407146,2.8200177304407146,ins192453
2.238,pp,0.01714,0.0,0.0,109.0,2.7644891028904417,2.7644891028904417,0.0,0.0,2.7644891028904417,2.7644891028904417,ins192453
2.238,pp,0.01836,0.0,0.0,110.2,2.783453969441564,2.783453969441564,0.0,0.0,2.783453969441564,2.783453969441564,ins192453
2.238,pp,0.01962,0.0,0.0,111.4,2.802496030327251,2.802496030327251,0.0,0.0,2.802496030327251,2.802496030327251,ins192453
2.238,pp,0.02091,0.0,0.0,108.7,2.699310282275826,2.699310282275826,0.0,0.0,2.699310282275826,2.699310282275826,ins192453
2.238,pp,0.02225,0.0,0.0,106.2,2.6592058965036913,2.6592058965036913,0.0,0.0,2.6592058965036913,2.6592058965036913,ins192453
2.238,pp,0.02363,0.0,0.0,103.6,2.6178586669260815,2.6178586669260815,0.0,0.0,2.6178586669260815,2.6178586669260815,ins192453
2.238,pp,0.02505,0.0,0.0,103.2,2.611531351525384,2.611531351525384,0.0,0.0,2.611531351525384,2.611531351525384,ins192453
2.238,pp,0.02651,0.0,0.0,103.8,2.6210257534026637,2.6210257534026637,0.0,0.0,2.6210257534026637,2.6210257534026637,ins192453
2.238,pp,0.02801,0.0,0.0,100.4,2.5675015092498,2.5675015092498,0.0,0.0,2.5675015092498,2.5675015092498,ins192453
2.238,pp,0.02955,0.0,0.0,101.7,2.5272823348411237,2.5272823348411237,0.0,0.0,2.5272823348411237,2.5272823348411237,ins192453
2.238,pp,0.03112,0.0,0.0,100.1,2.5016002878157813,2.5016002878157813,0.0,0.0,2.5016002878157813,2.5016002878157813,ins192453
2.238,pp,0.03274,0.0,0.0,98.4,2.4744744896644217,2.4744744896644217,0.0,0.0,2.4744744896644217,2.4744744896644217,ins192453
2.238,pp,0.0344,0.0,0.0,99.1,2.4856234630369904,2.4856234630369904,0.0,0.0,2.4856234630369904,2.4856234630369904,ins192453
2.259,pp,0.00555,0.0,0.0,128.5,4.02677290146837,4.02677290146837,0.0,0.0,4.02677290146837,4.02677290146837,ins192453
2.259,pp,0.00628,0.0,0.0,126.4,3.8471787065328797,3.8471787065328797,0.0,0.0,3.8471787065328797,3.8471787065328797,ins192453
2.259,pp,0.00703,0.0,0.0,119.2,3.6018684040369937,3.6018684040369937,0.0,0.0,3.6018684040369937,3.6018684040369937,ins192453
2.259,pp,0.00782,0.0,0.0,122.2,3.641858866018836,3.641858866018836,0.0,0.0,3.641858866018836,3.641858866018836,ins192453
2.259,pp,0.00866,0.0,0.0,118.7,3.595257431673009,3.595257431673009,0.0,0.0,3.595257431673009,3.595257431673009,ins192453
2.259,pp,0.00957,0.0,0.0,119.3,3.9119043955597896,3.9119043955597896,0.0,0.0,3.9119043955597896,3.9119043955597896,ins192453
2.259,pp,0.01052,0.0,0.0,114.4,3.6159292028467593,3.6159292028467593,0.0,0.0,3.6159292028467593,3.6159292028467593,ins192453
2.259,pp,0.01152,0.0,0.0,116.3,3.87560008256786,3.87560008256786,0.0,0.0,3.87560008256786,3.87560008256786,ins192453
2.259,pp,0.01256,0.0,0.0,116.1,3.7150617760677953,3.7150617760677953,0.0,0.0,3.7150617760677953,3.7150617760677953,ins192453
2.259,pp,0.01365,0.0,0.0,112.3,3.5120529608763023,3.5120529608763023,0.0,0.0,3.5120529608763023,3.5120529608763023,ins192453
2.259,pp,0.01478,0.0,0.0,115.9,3.5585283475054688,3.5585283475054688,0.0,0.0,3.5585283475054688,3.5585283475054688,ins192453
2.259,pp,0.01595,0.0,0.0,113.8,3.531313636594745,3.531313636594745,0.0,0.0,3.531313636594745,3.531313636594745,ins192453
2.259,pp,0.01717,0.0,0.0,112.2,3.4344629856791298,3.4344629856791298,0.0,0.0,3.4344629856791298,3.4344629856791298,ins192453
2.259,pp,0.01844,0.0,0.0,108.1,3.305184412404246,3.305184412404246,0.0,0.0,3.305184412404246,3.305184412404246,ins192453
2.259,pp,0.01974,0.0,0.0,108.4,3.234226955549038,3.234226955549038,0.0,0.0,3.234226955549038,3.234226955549038,ins192453
2.259,pp,0.02109,0.0,0.0,109.3,3.2463203785208874,3.2463203785208874,0.0,0.0,3.2463203785208874,3.2463203785208874,ins192453
2.259,pp,0.02249,0.0,0.0,107.8,3.226195282372101,3.226195282372101,0.0,0.0,3.226195282372101,3.226195282372101,ins192453
2.259,pp,0.02393,0.0,0.0,103.4,3.0929959586135896,3.0929959586135896,0.0,0.0,3.0929959586135896,3.0929959586135896,ins192453
2.259,pp,0.02541,0.0,0.0,106.5,3.062172431461037,3.062172431461037,0.0,0.0,3.062172431461037,3.062172431461037,ins192453
2.259,pp,0.02694,0.0,0.0,107.3,3.145682119986061,3.145682119986061,0.0,0.0,3.145682119986061,3.145682119986061,ins192453
2.259,pp,0.02851,0.0,0.0,99.9,2.8986210514656796,2.8986210514656796,0.0,0.0,2.8986210514656796,2.8986210514656796,ins192453
2.259,pp,0.03012,0.0,0.0,100.9,2.9124429608148557,2.9124429608148557,0.0,0.0,2.9124429608148557,2.9124429608148557,ins192453
2.259,pp,0.03177,0.0,0.0,105.5,2.9769279467262892,2.9769279467262892,0.0,0.0,2.9769279467262892,2.9769279467262892,ins192453
2.259,pp,0.03347,0.0,0.0,101.3,2.9179917751768936,2.9179917751768936,0.0,0.0,2.9179917751768936,2.9179917751768936,ins192453
2.259,pp,0.03521,0.0,0.0,99.2,2.888988750410773,2.888988750410773,0.0,0.0,2.888988750410773,2.888988750410773,ins192453
2.279,pp,0.00675,0.0,0.0,127.9,3.647377688148021,3.647377688148021,0.0,0.0,3.647377688148021,3.647377688148021,ins192453
2.279,pp,0.00756,0.0,0.0,124.5,3.458337751001195,3.458337751001195,0.0,0.0,3.458337751001195,3.458337751001195,ins192453
2.279,pp,0.00842,0.0,0.0,117.2,3.283951278566721,3.283951278566721,0.0,0.0,3.283951278566721,3.283951278566721,ins192453
2.279,pp,0.00933,0.0,0.0,120.5,3.2631426570102633,3.2631426570102633,0.0,0.0,3.2631426570102633,3.2631426570102633,ins192453
2.279,pp,0.01031,0.0,0.0,117.6,3.580768632570387,3.580768632570387,0.0,0.0,3.580768632570387,3.580768632570387,ins192453
2.279,pp,0.01134,0.0,0.0,115.6,3.4792734873820996,3.4792734873820996,0.0,0.0,3.4792734873820996,3.4792734873820996,ins192453
2.279,pp,0.01241,0.0,0.0,119.2,3.5275283131393858,3.5275283131393858,0.0,0.0,3.5275283131393858,3.5275283131393858,ins192453
2.279,pp,0.01353,0.0,0.0,114.7,3.467338460548667,3.467338460548667,0.0,0.0,3.467338460548667,3.467338460548667,ins192453
2.279,pp,0.0147,0.0,0.0,112.9,3.3687629777115515,3.3687629777115515,0.0,0.0,3.3687629777115515,3.3687629777115515,ins192453
2.279,pp,0.01592,0.0,0.0,116.0,3.4106304402558774,3.4106304402558774,0.0,0.0,3.4106304402558774,3.4106304402558774,ins192453
2.279,pp,0.01719,0.0,0.0,111.3,3.273389069450804,3.273389069450804,0.0,0.0,3.273389069450804,3.273389069450804,ins192453
2.279,pp,0.0185,0.0,0.0,103.6,3.0956718172312776,3.0956718172312776,0.0,0.0,3.0956718172312776,3.0956718172312776,ins192453
2.279,pp,0.01986,0.0,0.0,108.9,3.167599090794162,3.167599090794162,0.0,0.0,3.167599090794162,3.167599090794162,ins192453
2.279,pp,0.02127,0.0,0.0,107.0,3.0691366864315444,3.0691366864315444,0.0,0.0,3.0691366864315444,3.0691366864315444,ins192453
2.279,pp,0.02273,0.0,0.0,108.1,3.0845168179149227,3.0845168179149227,0.0,0.0,3.0845168179149227,3.0845168179149227,ins192453
2.279,pp,0.02423,0.0,0.0,105.1,2.9712630311031027,2.9712630311031027,0.0,0.0,2.9712630311031027,2.9712630311031027,ins192453
2.279,pp,0.02578,0.0,0.0,106.1,3.056613158382984,3.056613158382984,0.0,0.0,3.056613158382984,3.056613158382984,ins192453
2.279,pp,0.02737,0.0,0.0,105.7,3.0510647321877653,3.0510647321877653,0.0,0.0,3.0510647321877653,3.0510647321877653,ins192453
2.279,pp,0.02902,0.0,0.0,103.9,2.954333088871328,2.954333088871328,0.0,0.0,2.954333088871328,2.954333088871328,ins192453
2.279,pp,0.03071,0.0,0.0,99.0,2.8143205219022227,2.8143205219022227,0.0,0.0,2.8143205219022227,2.8143205219022227,ins192453
2.279,pp,0.03244,0.0,0.0,101.9,2.9263362759600957,2.9263362759600957,0.0,0.0,2.9263362759600957,2.9263362759600957,ins192453
2.279,pp,0.03422,0.0,0.0,98.3,2.8044885451718287,2.8044885451718287,0.0,0.0,2.8044885451718287,2.8044885451718287,ins192453
2.279,pp,0.03605,0.0,0.0,98.3,2.8044885451718287,2.8044885451718287,0.0,0.0,2.8044885451718287,2.8044885451718287,ins192453
2.279,pp,0.03792,0.0,0.0,95.9,2.6997636933628097,2.6997636933628097,0.0,0.0,2.6997636933628097,2.6997636933628097,ins192453
2.299,pp,0.00641,0.0,0.0,130.2,3.8975397368083367,3.8975397368083367,0.0,0.0,3.8975397368083367,3.8975397368083367,ins192453
2.299,pp,0.00723,0.0,0.0,130.0,3.7483329627982624,3.7483329627982624,0.0,0.0,3.7483329627982624,3.7483329627982624,ins192453
2.299,pp,0.0081,0.0,0.0,126.4,3.6264009706594775,3.6264009706594775,0.0,0.0,3.6264009706594775,3.6264009706594775,ins192453
2.299,pp,0.00902,0.0,0.0,122.6,3.8745714601746606,3.8745714601746606,0.0,0.0,3.8745714601746606,3.8745714601746606,ins192453
2.299,pp,0.01002,0.0,0.0,120.0,3.920459156782532,3.920459156782532,0.0,0.0,3.920459156782532,3.920459156782532,ins192453
2.299,pp,0.01107,0.0,0.0,115.3,3.7838652195869766,3.7838652195869766,0.0,0.0,3.7838652195869766,3.7838652195869766,ins192453
2.299,pp,0.01217,0.0,0.0,117.3,3.8083744563789943,3.8083744563789943,0.0,0.0,3.8083744563789943,3.8083744563789943,ins192453
2.299,pp,0.01333,0.0,0.0,121.0,3.854400083022,3.854400083022,0.0,0.0,3.854400083022,3.854400083022,ins192453
2.299,pp,0.01453,0.0,0.0,121.4,3.782219454235833,3.782219454235833,0.0,0.0,3.782219454235833,3.782219454235833,ins192453
2.299,pp,0.01579,0.0,0.0,111.4,3.6570458022835863,3.6570458022835863,0.0,0.0,3.6570458022835863,3.6570458022835863,ins192453
2.299,pp,0.0171,0.0,0.0,117.9,3.6606234441690395,3.6606234441690395,0.0,0.0,3.6606234441690395,3.6606234441690395,ins192453
2.299,pp,0.01846,0.0,0.0,113.5,3.604566548144173,3.604566548144173,0.0,0.0,3.604566548144173,3.604566548144173,ins192453
2.299,pp,0.01987,0.0,0.0,114.7,3.467338460548667,3.467338460548667,0.0,0.0,3.467338460548667,3.467338460548667,ins192453
2.299,pp,0.02133,0.0,0.0,112.5,3.3634060117684275,3.3634060117684275,0.0,0.0,3.3634060117684275,3.3634060117684275,ins192453
2.299,pp,0.02284,0.0,0.0,108.0,3.3038765110094537,3.3038765110094537,0.0,0.0,3.3038765110094537,3.3038765110094537,ins192453
2.299,pp,0.0244,0.0,0.0,107.5,3.297347418759509,3.297347418759509,0.0,0.0,3.297347418759509,3.297347418759509,ins192453
2.299,pp,0.02602,0.0,0.0,105.5,3.195637651549374,3.195637651549374,0.0,0.0,3.195637651549374,3.195637651549374,ins192453
2.299,pp,0.02768,0.0,0.0,103.2,3.165453522009129,3.165453522009129,0.0,0.0,3.165453522009129,3.165453522009129,ins192453
2.299,pp,0.02939,0.0,0.0,98.5,3.0283493853913224,3.0283493853913224,0.0,0.0,3.0283493853913224,3.0283493853913224,ins192453
2.299,pp,0.03115,0.0,0.0,104.5,3.107748381063048,3.107748381063048,0.0,0.0,3.107748381063048,3.107748381063048,ins192453
2.299,pp,0.03297,0.0,0.0,97.6,2.9411399150669455,2.9411399150669455,0.0,0.0,2.9411399150669455,2.9411399150669455,ins192453
2.299,pp,0.03483,0.0,0.0,98.3,2.9504501351488726,2.9504501351488726,0.0,0.0,2.9504501351488726,2.9504501351488726,ins192453
2.299,pp,0.03674,0.0,0.0,97.6,2.9411399150669455,2.9411399150669455,0.0,0.0,2.9411399150669455,2.9411399150669455,ins192453
2.32,pp,0.00603,0.0,0.0,135.3,4.0401034640216835,4.0401034640216835,0.0,0.0,4.0401034640216835,4.0401034640216835,ins192453
2.32,pp,0.00686,0.0,0.0,128.6,3.876233223117515,3.876233223117515,0.0,0.0,3.876233223117515,3.876233223117515,ins192453
2.32,pp,0.00773,0.0,0.0,132.7,3.785989434744899,3.785989434744899,0.0,0.0,3.785989434744899,3.785989434744899,ins192453
2.32,pp,0.00866,0.0,0.0,126.6,3.7014894299457346,3.7014894299457346,0.0,0.0,3.7014894299457346,3.7014894299457346,ins192453
2.32,pp,0.00966,0.0,0.0,124.2,3.524238357432709,3.524238357432709,0.0,0.0,3.524238357432709,3.524238357432709,ins192453
2.32,pp,0.01072,0.0,0.0,122.7,3.575208525387016,3.575208525387016,0.0,0.0,3.575208525387016,3.575208525387016,ins192453
2.32,pp,0.01184,0.0,0.0,122.8,3.5765816081839934,3.5765816081839934,0.0,0.0,3.5765816081839934,3.5765816081839934,ins192453
2.32,pp,0.01302,0.0,0.0,116.8,3.349163477646321,3.349163477646321,0.0,0.0,3.349163477646321,3.349163477646321,ins192453
2.32,pp,0.01425,0.0,0.0,115.1,3.2541057143245973,3.2541057143245973,0.0,0.0,3.2541057143245973,3.2541057143245973,ins192453
2.32,pp,0.01554,0.0,0.0,112.9,3.2231295350947344,3.2231295350947344,0.0,0.0,3.2231295350947344,3.2231295350947344,ins192453
2.32,pp,0.01689,0.0,0.0,113.6,3.2329528298445678,3.2329528298445678,0.0,0.0,3.2329528298445678,3.2329528298445678,ins192453
2.32,pp,0.01828,0.0,0.0,116.9,3.2796713249958445,3.2796713249958445,0.0,0.0,3.2796713249958445,3.2796713249958445,ins192453
2.32,pp,0.01974,0.0,0.0,112.0,3.2105451250527537,3.2105451250527537,0.0,0.0,3.2105451250527537,3.2105451250527537,ins192453
2.32,pp,0.02125,0.0,0.0,109.1,3.09856805637701,3.09856805637701,0.0,0.0,3.09856805637701,3.09856805637701,ins192453
2.32,pp,0.02281,0.0,0.0,110.7,3.192459240147006,3.192459240147006,0.0,0.0,3.192459240147006,3.192459240147006,ins192453
2.32,pp,0.02442,0.0,0.0,106.3,2.988289811915839,2.988289811915839,0.0,0.0,2.988289811915839,2.988289811915839,ins192453
2.32,pp,0.02609,0.0,0.0,105.9,2.9826035606496553,2.9826035606496553,0.0,0.0,2.9826035606496553,2.9826035606496553,ins192453
2.32,pp,0.02782,0.0,0.0,107.2,3.001122456681833,3.001122456681833,0.0,0.0,3.001122456681833,3.001122456681833,ins192453
2.32,pp,0.0296,0.0,0.0,104.3,2.889878198125312,2.889878198125312,0.0,0.0,2.889878198125312,2.889878198125312,ins192453
2.32,pp,0.03143,0.0,0.0,100.2,2.8312569646713457,2.8312569646713457,0.0,0.0,2.8312569646713457,2.8312569646713457,ins192453
2.32,pp,0.03331,0.0,0.0,102.6,2.865432602592495,2.865432602592495,0.0,0.0,2.865432602592495,2.865432602592495,ins192453
2.32,pp,0.03525,0.0,0.0,97.5,2.7225906780123963,2.7225906780123963,0.0,0.0,2.7225906780123963,2.7225906780123963,ins192453
2.32,pp,0.03724,0.0,0.0,97.6,2.724023494759177,2.724023494759177,0.0,0.0,2.724023494759177,2.724023494759177,ins192453
2.32,pp,0.03929,0.0,0.0,97.1,2.7168665775116745,2.7168665775116745,0.0,0.0,2.7168665775116745,2.7168665775116745,ins192453
8000.0,pp,0.20186500000000002,0.005915000000000004,0.005914999999999976,10.697,0.0433,0.0433,0.455,0.455,0.4570556749456241,0.4570556749456241,ins1974042
8000.0,pp,0.21367,0.005890000000000006,0.005890000000000006,8.3899,0.0395,0.0395,0.363,0.363,0.36514278029286024,0.36514278029286024,ins1974042
8000.0,pp,0.22543000000000002,0.005870000000000014,0.005869999999999986,6.7066,0.0363,0.0363,0.29,0.29,0.2922630493237214,0.2922630493237214,ins1974042
8000.0,pp,0.237195,0.005894999999999984,0.005895000000000011,5.3454,0.033,0.033,0.231,0.231,0.2333452377915607,0.2333452377915607,ins1974042
8000.0,pp,0.24899,0.005899999999999989,0.005900000000000016,4.2402,0.03,0.03,0.184,0.184,0.18642961138188321,0.18642961138188321,ins1974042
